Município;UF;ANO;Mês;1º Decêndio;2º Decêndio;3º Decêndio;Item transferência;Transferência;
Belo Monte;AL;2019;10;584.47;136.81;0;ITCMD;FUNDEB;
Belo Monte;AL;2019;10;34086.49;98677.2;0;ICMS;FUNDEB;
Belo Monte;AL;2019;10;55176.84;18124.68;0;DEDU;FUNDEB;
Belo Monte;AL;2019;10;59170.26;19592.59;0;FPE;FUNDEB;
Belo Monte;AL;2019;10;17268.93;11325.76;0;CFM;Royalties;
Boca da Mata;AL;2019;10;6157.43;0;0;CIDE/Combustível;CIDE-Combustíveis;
Boca da Mata;AL;2019;10;89885.76;29763.16;0;FPM;FUNDEB;
Boca da Mata;AL;2019;10;140.62;56.46;0;IPI-EXP;FUNDEB;
Boca da Mata;AL;2019;10;0;0;0;COUN;FUNDEB;
Boca da Mata;AL;2019;10;0;0;0;LC 87;FUNDEB;
Boca da Mata;AL;2019;10;1256.34;52.89;0;ITR;FUNDEB;
Boca da Mata;AL;2019;10;16725.82;4050.33;0;IPVA;FUNDEB;
Boca da Mata;AL;2019;10;1555.5;364.11;0;ITCMD;FUNDEB;
Boca da Mata;AL;2019;10;90717.35;262618.21;0;ICMS;FUNDEB;
Boca da Mata;AL;2019;10;131469.02;42231.83;0;DEDU;FUNDEB;
Boca da Mata;AL;2019;10;157474.96;52143.46;0;FPE;FUNDEB;
Branquinha;AL;2019;10;3015.22;0;0;CIDE/Combustível;CIDE-Combustíveis;
Branquinha;AL;2019;10;56632.08;18752.13;0;FPM;FUNDEB;
Branquinha;AL;2019;10;88.6;35.57;0;IPI-EXP;FUNDEB;
Branquinha;AL;2019;10;0;0;0;COUN;FUNDEB;
Branquinha;AL;2019;10;0;0;0;LC 87;FUNDEB;
Branquinha;AL;2019;10;791.55;33.32;0;ITR;FUNDEB;
Branquinha;AL;2019;10;10538.01;2551.89;0;IPVA;FUNDEB;
Branquinha;AL;2019;10;980.04;229.4;0;ITCMD;FUNDEB;
Branquinha;AL;2019;10;57156.02;165461.29;0;ICMS;FUNDEB;
Branquinha;AL;2019;10;73159.32;24131.89;0;DEDU;FUNDEB;
Branquinha;AL;2019;10;99216.31;32852.72;0;FPE;FUNDEB;
Cacimbinhas;AL;2019;10;3035.47;0;0;CIDE/Combustível;CIDE-Combustíveis;
Cacimbinhas;AL;2019;10;52637.64;17429.49;0;FPM;FUNDEB;
Cacimbinhas;AL;2019;10;82.35;33.06;0;IPI-EXP;FUNDEB;
Cacimbinhas;AL;2019;10;0;0;0;COUN;FUNDEB;
Cacimbinhas;AL;2019;10;0;0;0;LC 87;FUNDEB;
Cacimbinhas;AL;2019;10;735.72;30.97;0;ITR;FUNDEB;
Cacimbinhas;AL;2019;10;9794.74;2371.9;0;IPVA;FUNDEB;
Cacimbinhas;AL;2019;10;910.91;213.22;0;ITCMD;FUNDEB;
Cacimbinhas;AL;2019;10;53124.63;153790.82;0;ICMS;FUNDEB;
Cacimbinhas;AL;2019;10;73635.29;24141.13;0;DEDU;FUNDEB;
Cacimbinhas;AL;2019;10;92218.29;30535.52;0;FPE;FUNDEB;
Cajueiro;AL;2019;10;5066.94;0;0;CIDE/Combustível;CIDE-Combustíveis;
Cajueiro;AL;2019;10;105279.58;34860.4;0;FPM;FUNDEB;
Cajueiro;AL;2019;10;164.7;66.13;0;IPI-EXP;FUNDEB;
Cajueiro;AL;2019;10;0;0;0;COUN;FUNDEB;
Cajueiro;AL;2019;10;0;0;0;LC 87;FUNDEB;
Cajueiro;AL;2019;10;1471.5;61.95;0;ITR;FUNDEB;
Cajueiro;AL;2019;10;19590.29;4743.99;0;IPVA;FUNDEB;
Cajueiro;AL;2019;10;1821.89;426.46;0;ITCMD;FUNDEB;
Cajueiro;AL;2019;10;106253.6;307594.18;0;ICMS;FUNDEB;
Cajueiro;AL;2019;10;109941.55;36203.15;0;DEDU;FUNDEB;
Cajueiro;AL;2019;10;184444.11;61073.54;0;FPE;FUNDEB;
Cajueiro;AL;2019;10;37.27;38.64;0;CFM;Royalties;
Campestre;AL;2019;10;2162.8;0;0;CIDE/Combustível;CIDE-Combustíveis;
Campestre;AL;2019;10;30257.87;10019.06;0;FPM;FUNDEB;
Campestre;AL;2019;10;47.34;19.01;0;IPI-EXP;FUNDEB;
Campestre;AL;2019;10;0;0;0;COUN;FUNDEB;
Campestre;AL;2019;10;0;0;0;LC 87;FUNDEB;
Campestre;AL;2019;10;422.92;17.8;0;ITR;FUNDEB;
Campestre;AL;2019;10;5630.35;1363.45;0;IPVA;FUNDEB;
Campestre;AL;2019;10;523.62;122.57;0;ITCMD;FUNDEB;
Campestre;AL;2019;10;30537.8;88404.07;0;ICMS;FUNDEB;
Campestre;AL;2019;10;54864.67;18098.91;0;DEDU;FUNDEB;
Campestre;AL;2019;10;53010.14;17552.83;0;FPE;FUNDEB;
Campo Alegre;AL;2019;10;11075.06;0;0;CIDE/Combustível;CIDE-Combustíveis;
Campo Alegre;AL;2019;10;183713.56;60831.64;0;FPM;FUNDEB;
Campo Alegre;AL;2019;10;287.4;115.4;0;IPI-EXP;FUNDEB;
Campo Alegre;AL;2019;10;0;0;0;COUN;FUNDEB;
Campo Alegre;AL;2019;10;0;0;0;LC 87;FUNDEB;
Campo Alegre;AL;2019;10;2567.79;108.1;0;ITR;FUNDEB;
Campo Alegre;AL;2019;10;34185.18;8278.3;0;IPVA;FUNDEB;
Campo Alegre;AL;2019;10;3179.21;744.18;0;ITCMD;FUNDEB;
Campo Alegre;AL;2019;10;185413.22;536753.87;0;ICMS;FUNDEB;
Campo Alegre;AL;2019;10;202111.34;66364.2;0;DEDU;FUNDEB;
Campo Alegre;AL;2019;10;321856.19;106573.73;0;FPE;FUNDEB;
Campo Grande;AL;2019;10;2427.88;0;0;CIDE/Combustível;CIDE-Combustíveis;
Campo Grande;AL;2019;10;55521.84;18384.52;0;FPM;FUNDEB;
Campo Grande;AL;2019;10;86.86;34.88;0;IPI-EXP;FUNDEB;
Campo Grande;AL;2019;10;0;0;0;COUN;FUNDEB;
Campo Grande;AL;2019;10;0;0;0;LC 87;FUNDEB;
Campo Grande;AL;2019;10;776.04;32.67;0;ITR;FUNDEB;
Campo Grande;AL;2019;10;10331.44;2501.86;0;IPVA;FUNDEB;
Campo Grande;AL;2019;10;960.82;224.91;0;ITCMD;FUNDEB;
Campo Grande;AL;2019;10;56035.51;162217.54;0;ICMS;FUNDEB;
Campo Grande;AL;2019;10;55095.34;18110.5;0;DEDU;FUNDEB;
Campo Grande;AL;2019;10;97271.25;32208.67;0;FPE;FUNDEB;
Canapi;AL;2019;10;4717.53;0;0;CIDE/Combustível;CIDE-Combustíveis;
Canapi;AL;2019;10;103072.86;34129.71;0;FPM;FUNDEB;
Canapi;AL;2019;10;161.25;64.75;0;IPI-EXP;FUNDEB;
Canapi;AL;2019;10;0;0;0;COUN;FUNDEB;
Canapi;AL;2019;10;0;0;0;LC 87;FUNDEB;
Canapi;AL;2019;10;1440.66;60.65;0;ITR;FUNDEB;
Canapi;AL;2019;10;19179.65;4644.55;0;IPVA;FUNDEB;
Canapi;AL;2019;10;1783.7;417.53;0;ITCMD;FUNDEB;
Canapi;AL;2019;10;104026.46;301146.82;0;ICMS;FUNDEB;
Canapi;AL;2019;10;109384.75;36202.98;0;DEDU;FUNDEB;
Canapi;AL;2019;10;180578.05;59793.4;0;FPE;FUNDEB;
Capela;AL;2019;10;4656.88;0;0;CIDE/Combustível;CIDE-Combustíveis;
Capela;AL;2019;10;88435.5;29282.95;0;FPM;FUNDEB;
Capela;AL;2019;10;138.35;55.55;0;IPI-EXP;FUNDEB;
Capela;AL;2019;10;0;0;0;COUN;FUNDEB;
Capela;AL;2019;10;0;0;0;LC 87;FUNDEB;
Capela;AL;2019;10;1236.07;52.04;0;ITR;FUNDEB;
Capela;AL;2019;10;16455.96;3984.98;0;IPVA;FUNDEB;
Capela;AL;2019;10;1530.41;358.23;0;ITCMD;FUNDEB;
Capela;AL;2019;10;89253.68;258381.02;0;ICMS;FUNDEB;
Capela;AL;2019;10;111020.44;36216.15;0;DEDU;FUNDEB;
Capela;AL;2019;10;154934.2;51302.15;0;FPE;FUNDEB;
Carneiros;AL;2019;10;2372.57;0;0;CIDE/Combustível;CIDE-Combustíveis;
Carneiros;AL;2019;10;50659.32;16774.42;0;FPM;FUNDEB;
Carneiros;AL;2019;10;79.25;31.82;0;IPI-EXP;FUNDEB;
Carneiros;AL;2019;10;0;0;0;COUN;FUNDEB;
Carneiros;AL;2019;10;0;0;0;LC 87;FUNDEB;
Carneiros;AL;2019;10;708.07;29.81;0;ITR;FUNDEB;
Carneiros;AL;2019;10;9426.62;2282.75;0;IPVA;FUNDEB;
Carneiros;AL;2019;10;876.67;205.21;0;ITCMD;FUNDEB;
Carneiros;AL;2019;10;51128.01;148010.78;0;ICMS;FUNDEB;
Carneiros;AL;2019;10;54712.26;18099.94;0;DEDU;FUNDEB;
Carneiros;AL;2019;10;88752.38;29387.88;0;FPE;FUNDEB;
Chã Preta;AL;2019;10;2203.2;0;0;CIDE/Combustível;CIDE-Combustíveis;
Chã Preta;AL;2019;10;32189.83;10658.77;0;FPM;FUNDEB;
Chã Preta;AL;2019;10;50.36;20.22;0;IPI-EXP;FUNDEB;
Chã Preta;AL;2019;10;0;0;0;COUN;FUNDEB;
Chã Preta;AL;2019;10;0;0;0;LC 87;FUNDEB;
Chã Preta;AL;2019;10;449.92;18.94;0;ITR;FUNDEB;
Chã Preta;AL;2019;10;5989.84;1450.5;0;IPVA;FUNDEB;
Chã Preta;AL;2019;10;557.06;130.39;0;ITCMD;FUNDEB;
Chã Preta;AL;2019;10;32487.63;94048.64;0;ICMS;FUNDEB;
Chã Preta;AL;2019;10;56068.66;18120.61;0;DEDU;FUNDEB;
Chã Preta;AL;2019;10;56394.82;18673.58;0;FPE;FUNDEB;
Coité do Nóia;AL;2019;10;3036.88;0;0;CIDE/Combustível;CIDE-Combustíveis;
Coité do Nóia;AL;2019;10;46179.76;15291.14;0;FPM;FUNDEB;
Coité do Nóia;AL;2019;10;72.24;29.01;0;IPI-EXP;FUNDEB;
Coité do Nóia;AL;2019;10;0;0;0;COUN;FUNDEB;
Coité do Nóia;AL;2019;10;0;0;0;LC 87;FUNDEB;
Coité do Nóia;AL;2019;10;645.46;27.17;0;ITR;FUNDEB;
Coité do Nóia;AL;2019;10;8593.07;2080.9;0;IPVA;FUNDEB;
Coité do Nóia;AL;2019;10;799.15;187.06;0;ITCMD;FUNDEB;
Coité do Nóia;AL;2019;10;46607;134922.89;0;ICMS;FUNDEB;
Coité do Nóia;AL;2019;10;73022.2;24135.14;0;DEDU;FUNDEB;
Coité do Nóia;AL;2019;10;80904.43;26789.25;0;FPE;FUNDEB;
Colônia Leopoldina;AL;2019;10;5105.33;0;0;CIDE/Combustível;CIDE-Combustíveis;
Colônia Leopoldina;AL;2019;10;86303.48;28576.99;0;FPM;FUNDEB;
Colônia Leopoldina;AL;2019;10;135.01;54.21;0;IPI-EXP;FUNDEB;
Colônia Leopoldina;AL;2019;10;0;0;0;COUN;FUNDEB;
Colônia Leopoldina;AL;2019;10;0;0;0;LC 87;FUNDEB;
Colônia Leopoldina;AL;2019;10;1206.27;50.78;0;ITR;FUNDEB;
Colônia Leopoldina;AL;2019;10;16059.24;3888.91;0;IPVA;FUNDEB;
Colônia Leopoldina;AL;2019;10;1493.51;349.6;0;ITCMD;FUNDEB;
Colônia Leopoldina;AL;2019;10;87101.93;252151.92;0;ICMS;FUNDEB;
Colônia Leopoldina;AL;2019;10;109599.13;36197.83;0;DEDU;FUNDEB;
Colônia Leopoldina;AL;2019;10;151199.01;50065.35;0;FPE;FUNDEB;
Coqueiro Seco;AL;2019;10;2052.79;0;0;CIDE/Combustível;CIDE-Combustíveis;
Coqueiro Seco;AL;2019;10;26631.81;8818.37;0;FPM;FUNDEB;
Coqueiro Seco;AL;2019;10;41.66;16.73;0;IPI-EXP;FUNDEB;
Coqueiro Seco;AL;2019;10;0;0;0;COUN;FUNDEB;
Coqueiro Seco;AL;2019;10;0;0;0;LC 87;FUNDEB;
Coqueiro Seco;AL;2019;10;372.24;15.67;0;ITR;FUNDEB;
Coqueiro Seco;AL;2019;10;4955.61;1200.05;0;IPVA;FUNDEB;
Coqueiro Seco;AL;2019;10;460.87;107.88;0;ITCMD;FUNDEB;
Coqueiro Seco;AL;2019;10;26878.19;77809.83;0;ICMS;FUNDEB;
Coqueiro Seco;AL;2019;10;54856.58;18139.15;0;DEDU;FUNDEB;
Coqueiro Seco;AL;2019;10;46657.47;15449.32;0;FPE;FUNDEB;
Coruripe;AL;2019;10;11073.34;0;0;CIDE/Combustível;CIDE-Combustíveis;
Coruripe;AL;2019;10;250207.19;82849.15;0;FPM;FUNDEB;
Coruripe;AL;2019;10;391.43;157.17;0;IPI-EXP;FUNDEB;
Coruripe;AL;2019;10;0;0;0;COUN;FUNDEB;
Coruripe;AL;2019;10;0;0;0;LC 87;FUNDEB;
Coruripe;AL;2019;10;3497.17;147.22;0;ITR;FUNDEB;
Coruripe;AL;2019;10;46558.23;11274.56;0;IPVA;FUNDEB;
Coruripe;AL;2019;10;4329.9;1013.53;0;ITCMD;FUNDEB;
Coruripe;AL;2019;10;252522.04;731027.58;0;ICMS;FUNDEB;
Coruripe;AL;2019;10;251355.52;66384.12;0;DEDU;FUNDEB;
Coruripe;AL;2019;10;438349.42;145147.22;0;FPE;FUNDEB;
Coruripe;AL;2019;10;181.13;234.68;0;CFM;Royalties;
Craíbas;AL;2019;10;5851.25;0;0;CIDE/Combustível;CIDE-Combustíveis;
Craíbas;AL;2019;10;119188.81;39466.06;0;FPM;FUNDEB;
Craíbas;AL;2019;10;186.46;74.87;0;IPI-EXP;FUNDEB;
Craíbas;AL;2019;10;0;0;0;COUN;FUNDEB;
Craíbas;AL;2019;10;0;0;0;LC 87;FUNDEB;
Craíbas;AL;2019;10;1665.92;70.13;0;ITR;FUNDEB;
Craíbas;AL;2019;10;22178.5;5370.75;0;IPVA;FUNDEB;
Craíbas;AL;2019;10;2062.6;482.81;0;ITCMD;FUNDEB;
Craíbas;AL;2019;10;120291.51;348232.61;0;ICMS;FUNDEB;
Craíbas;AL;2019;10;129617.69;42235.03;0;DEDU;FUNDEB;
Craíbas;AL;2019;10;208812.32;69142.39;0;FPE;FUNDEB;
Delmiro Gouveia;AL;2019;10;10589.83;0;0;CIDE/Combustível;CIDE-Combustíveis;
Delmiro Gouveia;AL;2019;10;181773.01;60189.07;0;FPM;FUNDEB;
Delmiro Gouveia;AL;2019;10;284.37;114.18;0;IPI-EXP;FUNDEB;
Delmiro Gouveia;AL;2019;10;0;0;0;COUN;FUNDEB;
Delmiro Gouveia;AL;2019;10;0;0;0;LC 87;FUNDEB;
Delmiro Gouveia;AL;2019;10;2540.66;106.96;0;ITR;FUNDEB;
Delmiro Gouveia;AL;2019;10;33824.09;8190.85;0;IPVA;FUNDEB;
Delmiro Gouveia;AL;2019;10;3145.63;736.32;0;ITCMD;FUNDEB;
Delmiro Gouveia;AL;2019;10;183454.73;531084.21;0;ICMS;FUNDEB;
Delmiro Gouveia;AL;2019;10;200781.04;66405.96;0;DEDU;FUNDEB;
Delmiro Gouveia;AL;2019;10;318456.46;105448;0;FPE;FUNDEB;
Delmiro Gouveia;AL;2019;10;403787.82;0;0;CFH;Royalties;
Dois Riachos;AL;2019;10;3068.12;0;0;CIDE/Combustível;CIDE-Combustíveis;
Dois Riachos;AL;2019;10;64681.03;21417.33;0;FPM;FUNDEB;
Dois Riachos;AL;2019;10;101.19;40.63;0;IPI-EXP;FUNDEB;
Dois Riachos;AL;2019;10;0;0;0;COUN;FUNDEB;
Dois Riachos;AL;2019;10;0;0;0;LC 87;FUNDEB;
Dois Riachos;AL;2019;10;904.05;38.06;0;ITR;FUNDEB;
Dois Riachos;AL;2019;10;12035.76;2914.58;0;IPVA;FUNDEB;
Dois Riachos;AL;2019;10;1119.32;262.01;0;ITCMD;FUNDEB;
Dois Riachos;AL;2019;10;65279.44;188977.84;0;ICMS;FUNDEB;
Dois Riachos;AL;2019;10;72973.03;24146.15;0;DEDU;FUNDEB;
Dois Riachos;AL;2019;10;113317.65;37521.99;0;FPE;FUNDEB;
Estrela de Alagoas;AL;2019;10;4760.56;0;0;CIDE/Combustível;CIDE-Combustíveis;
Estrela de Alagoas;AL;2019;10;70377.29;23303.48;0;FPM;FUNDEB;
Estrela de Alagoas;AL;2019;10;110.1;44.21;0;IPI-EXP;FUNDEB;
Estrela de Alagoas;AL;2019;10;0;0;0;COUN;FUNDEB;
Estrela de Alagoas;AL;2019;10;0;0;0;LC 87;FUNDEB;
Estrela de Alagoas;AL;2019;10;983.67;41.41;0;ITR;FUNDEB;
Estrela de Alagoas;AL;2019;10;13095.72;3171.26;0;IPVA;FUNDEB;
Estrela de Alagoas;AL;2019;10;1217.9;285.08;0;ITCMD;FUNDEB;
Estrela de Alagoas;AL;2019;10;71028.4;205620.56;0;ICMS;FUNDEB;
Estrela de Alagoas;AL;2019;10;109687.6;36208.22;0;DEDU;FUNDEB;
Estrela de Alagoas;AL;2019;10;123297.2;40826.44;0;FPE;FUNDEB;
Feira Grande;AL;2019;10;5163.46;0;0;CIDE/Combustível;CIDE-Combustíveis;
Feira Grande;AL;2019;10;104438.97;34582.06;0;FPM;FUNDEB;
Feira Grande;AL;2019;10;163.39;65.6;0;IPI-EXP;FUNDEB;
Feira Grande;AL;2019;10;0;0;0;COUN;FUNDEB;
Feira Grande;AL;2019;10;0;0;0;LC 87;FUNDEB;
Feira Grande;AL;2019;10;1459.76;61.45;0;ITR;FUNDEB;
Feira Grande;AL;2019;10;19433.86;4706.11;0;IPVA;FUNDEB;
Feira Grande;AL;2019;10;1807.35;423.06;0;ITCMD;FUNDEB;
Feira Grande;AL;2019;10;105405.21;305138.17;0;ICMS;FUNDEB;
Feira Grande;AL;2019;10;109788.31;36202.62;0;DEDU;FUNDEB;
Feira Grande;AL;2019;10;182971.4;60585.89;0;FPE;FUNDEB;
Feliz Deserto;AL;2019;10;1942.25;0;0;CIDE/Combustível;CIDE-Combustíveis;
Feliz Deserto;AL;2019;10;20227.15;6697.66;0;FPM;FUNDEB;
Feliz Deserto;AL;2019;10;31.64;12.71;0;IPI-EXP;FUNDEB;
Feliz Deserto;AL;2019;10;0;0;0;COUN;FUNDEB;
Feliz Deserto;AL;2019;10;0;0;0;LC 87;FUNDEB;
Feliz Deserto;AL;2019;10;282.72;11.9;0;ITR;FUNDEB;
Feliz Deserto;AL;2019;10;3763.85;911.45;0;IPVA;FUNDEB;
Feliz Deserto;AL;2019;10;350.04;81.94;0;ITCMD;FUNDEB;
Feliz Deserto;AL;2019;10;20414.28;59097.44;0;ICMS;FUNDEB;
Feliz Deserto;AL;2019;10;56841.84;18114.09;0;DEDU;FUNDEB;
Feliz Deserto;AL;2019;10;35436.87;11733.93;0;FPE;FUNDEB;
Flexeiras;AL;2019;10;3241.31;0;0;CIDE/Combustível;CIDE-Combustíveis;
Flexeiras;AL;2019;10;59734.36;19779.37;0;FPM;FUNDEB;
Flexeiras;AL;2019;10;93.45;37.52;0;IPI-EXP;FUNDEB;
Flexeiras;AL;2019;10;0;0;0;COUN;FUNDEB;
Flexeiras;AL;2019;10;0;0;0;LC 87;FUNDEB;
Flexeiras;AL;2019;10;834.91;35.15;0;ITR;FUNDEB;
Flexeiras;AL;2019;10;11115.29;2691.68;0;IPVA;FUNDEB;
Flexeiras;AL;2019;10;1033.73;241.97;0;ITCMD;FUNDEB;
Flexeiras;AL;2019;10;60287;174525.22;0;ICMS;FUNDEB;
Flexeiras;AL;2019;10;74897.67;24135.61;0;DEDU;FUNDEB;
Flexeiras;AL;2019;10;104651.36;34652.39;0;FPE;FUNDEB;
Flexeiras;AL;2019;10;26.08;0;0;CFM;Royalties;
Girau do Ponciano;AL;2019;10;8486.71;0;0;CIDE/Combustível;CIDE-Combustíveis;
Girau do Ponciano;AL;2019;10;245589.39;81320.09;0;FPM;FUNDEB;
Girau do Ponciano;AL;2019;10;384.2;154.27;0;IPI-EXP;FUNDEB;
Girau do Ponciano;AL;2019;10;0;0;0;COUN;FUNDEB;
Girau do Ponciano;AL;2019;10;0;0;0;LC 87;FUNDEB;
Girau do Ponciano;AL;2019;10;3432.63;144.51;0;ITR;FUNDEB;
Girau do Ponciano;AL;2019;10;45698.95;11066.48;0;IPVA;FUNDEB;
Girau do Ponciano;AL;2019;10;4249.99;994.83;0;ITCMD;FUNDEB;
Girau do Ponciano;AL;2019;10;247861.52;717535.79;0;ICMS;FUNDEB;
Girau do Ponciano;AL;2019;10;165217.91;54334.52;0;DEDU;FUNDEB;
Girau do Ponciano;AL;2019;10;430259.28;142468.4;0;FPE;FUNDEB;
Girau do Ponciano;AL;2019;10;616.08;339.39;0;CFM;Royalties;
Ibateguara;AL;2019;10;4015.34;0;0;CIDE/Combustível;CIDE-Combustíveis;
Ibateguara;AL;2019;10;59590.1;19731.6;0;FPM;FUNDEB;
Ibateguara;AL;2019;10;93.22;37.43;0;IPI-EXP;FUNDEB;
Ibateguara;AL;2019;10;0;0;0;COUN;FUNDEB;
Ibateguara;AL;2019;10;0;0;0;LC 87;FUNDEB;
Ibateguara;AL;2019;10;832.9;35.06;0;ITR;FUNDEB;
Ibateguara;AL;2019;10;11088.46;2685.18;0;IPVA;FUNDEB;
Ibateguara;AL;2019;10;1031.21;241.39;0;ITCMD;FUNDEB;
Ibateguara;AL;2019;10;60141.42;174103.76;0;ICMS;FUNDEB;
Ibateguara;AL;2019;10;93788.93;30168.89;0;DEDU;FUNDEB;
Ibateguara;AL;2019;10;104398.64;34568.71;0;FPE;FUNDEB;
Igaci;AL;2019;10;6004.39;0;0;CIDE/Combustível;CIDE-Combustíveis;
Igaci;AL;2019;10;87469.53;28963.1;0;FPM;FUNDEB;
Igaci;AL;2019;10;136.84;54.94;0;IPI-EXP;FUNDEB;
Igaci;AL;2019;10;0;0;0;COUN;FUNDEB;
Igaci;AL;2019;10;0;0;0;LC 87;FUNDEB;
Igaci;AL;2019;10;1222.57;51.47;0;ITR;FUNDEB;
Igaci;AL;2019;10;16276.22;3941.45;0;IPVA;FUNDEB;
Igaci;AL;2019;10;1513.68;354.32;0;ITCMD;FUNDEB;
Igaci;AL;2019;10;88278.77;255558.73;0;ICMS;FUNDEB;
Igaci;AL;2019;10;128392.2;42261.89;0;DEDU;FUNDEB;
Igaci;AL;2019;10;153241.86;50741.78;0;FPE;FUNDEB;
Igreja Nova;AL;2019;10;5879.36;0;0;CIDE/Combustível;CIDE-Combustíveis;
Igreja Nova;AL;2019;10;96591.79;31983.69;0;FPM;FUNDEB;
Igreja Nova;AL;2019;10;151.11;60.67;0;IPI-EXP;FUNDEB;
Igreja Nova;AL;2019;10;0;0;0;COUN;FUNDEB;
Igreja Nova;AL;2019;10;0;0;0;LC 87;FUNDEB;
Igreja Nova;AL;2019;10;1350.07;56.84;0;ITR;FUNDEB;
Igreja Nova;AL;2019;10;17973.68;4352.51;0;IPVA;FUNDEB;
Igreja Nova;AL;2019;10;1671.55;391.27;0;ITCMD;FUNDEB;
Igreja Nova;AL;2019;10;97485.42;282211.16;0;ICMS;FUNDEB;
Igreja Nova;AL;2019;10;132329.06;42536;0;DEDU;FUNDEB;
Igreja Nova;AL;2019;10;169223.57;56033.68;0;FPE;FUNDEB;
Inhapi;AL;2019;10;4783.22;0;0;CIDE/Combustível;CIDE-Combustíveis;
Inhapi;AL;2019;10;64207.91;21260.66;0;FPM;FUNDEB;
Inhapi;AL;2019;10;100.45;40.33;0;IPI-EXP;FUNDEB;
Inhapi;AL;2019;10;0;0;0;COUN;FUNDEB;
Inhapi;AL;2019;10;0;0;0;LC 87;FUNDEB;
Inhapi;AL;2019;10;897.44;37.78;0;ITR;FUNDEB;
Inhapi;AL;2019;10;11947.72;2893.27;0;IPVA;FUNDEB;
Inhapi;AL;2019;10;1111.14;260.09;0;ITCMD;FUNDEB;
Inhapi;AL;2019;10;64801.95;187595.55;0;ICMS;FUNDEB;
Inhapi;AL;2019;10;109449.56;36197.83;0;DEDU;FUNDEB;
Inhapi;AL;2019;10;112488.78;37247.53;0;FPE;FUNDEB;
Jacaré dos Homens;AL;2019;10;1998.58;0;0;CIDE/Combustível;CIDE-Combustíveis;
Jacaré dos Homens;AL;2019;10;37467.93;12406.47;0;FPM;FUNDEB;
Jacaré dos Homens;AL;2019;10;58.62;23.54;0;IPI-EXP;FUNDEB;
Jacaré dos Homens;AL;2019;10;0;0;0;COUN;FUNDEB;
Jacaré dos Homens;AL;2019;10;0;0;0;LC 87;FUNDEB;
Jacaré dos Homens;AL;2019;10;523.69;22.05;0;ITR;FUNDEB;
Jacaré dos Homens;AL;2019;10;6971.98;1688.34;0;IPVA;FUNDEB;
Jacaré dos Homens;AL;2019;10;648.39;151.77;0;ITCMD;FUNDEB;
Jacaré dos Homens;AL;2019;10;37814.56;109469.62;0;ICMS;FUNDEB;
Jacaré dos Homens;AL;2019;10;54877.6;18098.91;0;DEDU;FUNDEB;
Jacaré dos Homens;AL;2019;10;65641.77;21735.45;0;FPE;FUNDEB;
Jacuípe;AL;2019;10;2174.69;0;0;CIDE/Combustível;CIDE-Combustíveis;
Jacuípe;AL;2019;10;40680.12;13470.1;0;FPM;FUNDEB;
Jacuípe;AL;2019;10;63.64;25.55;0;IPI-EXP;FUNDEB;
Jacuípe;AL;2019;10;0;0;0;COUN;FUNDEB;
Jacuípe;AL;2019;10;0;0;0;LC 87;FUNDEB;
Jacuípe;AL;2019;10;568.59;23.94;0;ITR;FUNDEB;
Jacuípe;AL;2019;10;7569.71;1833.08;0;IPVA;FUNDEB;
Jacuípe;AL;2019;10;703.99;164.79;0;ITCMD;FUNDEB;
Jacuípe;AL;2019;10;41056.49;118854.67;0;ICMS;FUNDEB;
Jacuípe;AL;2019;10;55570.81;18156.58;0;DEDU;FUNDEB;
Jacuípe;AL;2019;10;71269.37;23598.87;0;FPE;FUNDEB;
Japaratinga;AL;2019;10;2303.76;0;0;CIDE/Combustível;CIDE-Combustíveis;
Japaratinga;AL;2019;10;39609.4;13115.54;0;FPM;FUNDEB;
Japaratinga;AL;2019;10;61.97;24.88;0;IPI-EXP;FUNDEB;
Japaratinga;AL;2019;10;0;0;0;COUN;FUNDEB;
Japaratinga;AL;2019;10;0;0;0;LC 87;FUNDEB;
Japaratinga;AL;2019;10;553.63;23.31;0;ITR;FUNDEB;
Japaratinga;AL;2019;10;7370.46;1784.83;0;IPVA;FUNDEB;
Japaratinga;AL;2019;10;685.45;160.45;0;ITCMD;FUNDEB;
Japaratinga;AL;2019;10;39975.84;115726.32;0;ICMS;FUNDEB;
Japaratinga;AL;2019;10;55160.68;18114.07;0;DEDU;FUNDEB;
Japaratinga;AL;2019;10;69393.5;22977.73;0;FPE;FUNDEB;
Jaramataia;AL;2019;10;2029.71;0;0;CIDE/Combustível;CIDE-Combustíveis;
Jaramataia;AL;2019;10;27866.54;9227.23;0;FPM;FUNDEB;
Jaramataia;AL;2019;10;43.59;17.5;0;IPI-EXP;FUNDEB;
Jaramataia;AL;2019;10;0;0;0;COUN;FUNDEB;
Jaramataia;AL;2019;10;0;0;0;LC 87;FUNDEB;
Jaramataia;AL;2019;10;389.49;16.4;0;ITR;FUNDEB;
Jaramataia;AL;2019;10;5185.37;1255.69;0;IPVA;FUNDEB;
Jaramataia;AL;2019;10;482.23;112.88;0;ITCMD;FUNDEB;
Jaramataia;AL;2019;10;28124.35;81417.34;0;ICMS;FUNDEB;
Jaramataia;AL;2019;10;54820.8;18120.85;0;DEDU;FUNDEB;
Jaramataia;AL;2019;10;48820.65;16165.6;0;FPE;FUNDEB;
Jequiá da Praia;AL;2019;10;3125.55;0;0;CIDE/Combustível;CIDE-Combustíveis;
