"ANO / MÊS","UF","NOME MUNICÍPIO","LINGUAGEM CIDADÃ","VALOR TRANSFERIDO"
2021-03-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",628196.13
2021-03-01,"SE","AQUIDABA","FPM - CF art. 159",1256392.21
2021-03-01,"SE","ARACAJU","FPM - CF art. 159",23317266.2
2021-03-01,"SE","ARAUA","FPM - CF art. 159",837594.83
2021-03-01,"SE","AREIA BRANCA","FPM - CF art. 159",1256392.21
2021-03-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",1675189.61
2021-03-01,"SE","BOQUIM","FPM - CF art. 159",1465790.93
2021-03-01,"SE","BREJO GRANDE","FPM - CF art. 159",628196.13
2021-03-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",1256392.21
2021-03-01,"SE","CANHOBA","FPM - CF art. 159",628196.13
2021-03-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",1465790.93
2021-03-01,"SE","CAPELA","FPM - CF art. 159",1675189.61
2021-03-01,"SE","CARIRA","FPM - CF art. 159",1256392.21
2021-03-01,"SE","CARMOPOLIS","FPM - CF art. 159",1046993.53
2021-03-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",628196.13
2021-03-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",1256392.21
2021-03-01,"SE","CUMBE","FPM - CF art. 159",628196.13
2021-03-01,"SE","DIVINA PASTORA","FPM - CF art. 159",628196.13
2021-03-01,"SE","ESTANCIA","FPM - CF art. 159",2512784.43
2021-03-01,"SE","FEIRA NOVA","FPM - CF art. 159",628196.13
2021-03-01,"SE","FREI PAULO","FPM - CF art. 159",1046993.53
2021-03-01,"SE","GARARU","FPM - CF art. 159",837594.83
2021-03-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",628196.13
2021-03-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",628196.13
2021-03-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",628196.13
2021-03-01,"SE","INDIAROBA","FPM - CF art. 159",1256392.21
2021-03-01,"SE","ITABAIANA","FPM - CF art. 159",3140980.53
2021-03-01,"SE","ITABAIANINHA","FPM - CF art. 159",1884588.32
2021-03-01,"SE","ITABI","FPM - CF art. 159",628196.13
2021-03-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",1675189.61
2021-03-01,"SE","JAPARATUBA","FPM - CF art. 159",1256392.21
2021-03-01,"SE","JAPOATA","FPM - CF art. 159",837594.83
2021-03-01,"SE","LAGARTO","FPM - CF art. 159",3350379.22
2021-03-01,"SE","LARANJEIRAS","FPM - CF art. 159",1465790.93
2021-03-01,"SE","MACAMBIRA","FPM - CF art. 159",628196.13
2021-03-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",628196.13
2021-03-01,"SE","MALHADOR","FPM - CF art. 159",837594.83
2021-03-01,"SE","MARUIM","FPM - CF art. 159",1256392.21
2021-03-01,"SE","MOITA BONITA","FPM - CF art. 159",837594.83
2021-03-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",1046993.53
2021-03-01,"SE","MURIBECA","FPM - CF art. 159",628196.13
2021-03-01,"SE","NEOPOLIS","FPM - CF art. 159",1256392.21
2021-03-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",628196.13
2021-03-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",1675189.61
2021-03-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",1465790.93
2021-03-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",628196.13
2021-03-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",6690404.65
2021-03-01,"SE","PACATUBA","FPM - CF art. 159",1046993.53
2021-03-01,"SE","PEDRA MOLE","FPM - CF art. 159",628196.13
2021-03-01,"SE","PEDRINHAS","FPM - CF art. 159",628196.13
2021-03-01,"SE","PINHAO","FPM - CF art. 159",628196.13
2021-03-01,"SE","PIRAMBU","FPM - CF art. 159",628196.13
2021-03-01,"SE","POCO REDONDO","FPM - CF art. 159",1675189.61
2021-03-01,"SE","POCO VERDE","FPM - CF art. 159",1465790.93
2021-03-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",1465790.93
2021-03-01,"SE","PROPRIA","FPM - CF art. 159",1465790.93
2021-03-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",1256392.21
2021-03-01,"SE","RIACHUELO","FPM - CF art. 159",837594.83
2021-03-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",1256392.21
2021-03-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",837594.83
2021-03-01,"SE","SALGADO","FPM - CF art. 159",1256392.21
2021-03-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",1046993.53
2021-03-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",628196.13
2021-03-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",628196.13
2021-03-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",837594.83
2021-03-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",2931581.82
2021-03-01,"SE","SAO DOMINGOS","FPM - CF art. 159",837594.83
2021-03-01,"SE","SAO FRANCISCO","FPM - CF art. 159",628196.13
2021-03-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",628196.13
2021-03-01,"SE","SIMAO DIAS","FPM - CF art. 159",1884588.32
2021-03-01,"SE","SIRIRI","FPM - CF art. 159",628196.13
2021-03-01,"SE","TELHA","FPM - CF art. 159",628196.13
2021-03-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",2303385.7
2021-03-01,"SE","TOMAR DO GERU","FPM - CF art. 159",837594.83
2021-03-01,"SE","UMBAUBA","FPM - CF art. 159",1465790.78
2021-04-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",656731.45
2021-04-01,"SE","AQUIDABA","FPM - CF art. 159",1313462.86
2021-04-01,"SE","ARACAJU","FPM - CF art. 159",24376434.98
2021-04-01,"SE","ARAUA","FPM - CF art. 159",875641.93
2021-04-01,"SE","AREIA BRANCA","FPM - CF art. 159",1313462.86
2021-04-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",1751283.81
2021-04-01,"SE","BOQUIM","FPM - CF art. 159",1532373.35
2021-04-01,"SE","BREJO GRANDE","FPM - CF art. 159",656731.45
2021-04-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",1313462.86
2021-04-01,"SE","CANHOBA","FPM - CF art. 159",656731.45
2021-04-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",1532373.35
2021-04-01,"SE","CAPELA","FPM - CF art. 159",1751283.81
2021-04-01,"SE","CARIRA","FPM - CF art. 159",1313462.86
2021-04-01,"SE","CARMOPOLIS","FPM - CF art. 159",1094552.39
2021-04-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",656731.45
2021-04-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",1313462.86
2021-04-01,"SE","CUMBE","FPM - CF art. 159",656731.45
2021-04-01,"SE","DIVINA PASTORA","FPM - CF art. 159",656731.45
2021-04-01,"SE","ESTANCIA","FPM - CF art. 159",2626925.71
2021-04-01,"SE","FEIRA NOVA","FPM - CF art. 159",656731.45
2021-04-01,"SE","FREI PAULO","FPM - CF art. 159",1094552.39
2021-04-01,"SE","GARARU","FPM - CF art. 159",875641.93
2021-04-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",656731.45
2021-04-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",656731.45
2021-04-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",656731.45
2021-04-01,"SE","INDIAROBA","FPM - CF art. 159",1313462.86
2021-04-01,"SE","ITABAIANA","FPM - CF art. 159",3283657.14
2021-04-01,"SE","ITABAIANINHA","FPM - CF art. 159",1970194.28
2021-04-01,"SE","ITABI","FPM - CF art. 159",656731.45
2021-04-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",1751283.81
2021-04-01,"SE","JAPARATUBA","FPM - CF art. 159",1313462.86
2021-04-01,"SE","JAPOATA","FPM - CF art. 159",875641.93
2021-04-01,"SE","LAGARTO","FPM - CF art. 159",3502567.59
2021-04-01,"SE","LARANJEIRAS","FPM - CF art. 159",1532373.35
2021-04-01,"SE","MACAMBIRA","FPM - CF art. 159",656731.45
2021-04-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",656731.45
2021-04-01,"SE","MALHADOR","FPM - CF art. 159",875641.93
2021-04-01,"SE","MARUIM","FPM - CF art. 159",1313462.86
2021-04-01,"SE","MOITA BONITA","FPM - CF art. 159",875641.93
2021-04-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",1094552.39
2021-04-01,"SE","MURIBECA","FPM - CF art. 159",656731.45
2021-04-01,"SE","NEOPOLIS","FPM - CF art. 159",1313462.86
2021-04-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",656731.45
2021-04-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",1751283.81
2021-04-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",1532373.35
2021-04-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",656731.45
2021-04-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",6994311.14
2021-04-01,"SE","PACATUBA","FPM - CF art. 159",1094552.39
2021-04-01,"SE","PEDRA MOLE","FPM - CF art. 159",656731.45
2021-04-01,"SE","PEDRINHAS","FPM - CF art. 159",656731.45
2021-04-01,"SE","PINHAO","FPM - CF art. 159",656731.45
2021-04-01,"SE","PIRAMBU","FPM - CF art. 159",656731.45
2021-04-01,"SE","POCO REDONDO","FPM - CF art. 159",1751283.81
2021-04-01,"SE","POCO VERDE","FPM - CF art. 159",1532373.35
2021-04-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",1532373.35
2021-04-01,"SE","PROPRIA","FPM - CF art. 159",1532373.35
2021-04-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",1313462.86
2021-04-01,"SE","RIACHUELO","FPM - CF art. 159",875641.93
2021-04-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",1313462.86
2021-04-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",875641.93
2021-04-01,"SE","SALGADO","FPM - CF art. 159",1313462.86
2021-04-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",1094552.39
2021-04-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",656731.45
2021-04-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",656731.45
2021-04-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",875641.93
2021-04-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",3064746.66
2021-04-01,"SE","SAO DOMINGOS","FPM - CF art. 159",875641.93
2021-04-01,"SE","SAO FRANCISCO","FPM - CF art. 159",656731.45
2021-04-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",656731.45
2021-04-01,"SE","SIMAO DIAS","FPM - CF art. 159",1970194.28
2021-04-01,"SE","SIRIRI","FPM - CF art. 159",656731.45
2021-04-01,"SE","TELHA","FPM - CF art. 159",656731.45
2021-04-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",2408015.23
2021-04-01,"SE","TOMAR DO GERU","FPM - CF art. 159",875641.93
2021-04-01,"SE","UMBAUBA","FPM - CF art. 159",1532373.29
2021-05-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",789300.76
2021-05-01,"SE","AQUIDABA","FPM - CF art. 159",1578601.49
2021-05-01,"SE","ARACAJU","FPM - CF art. 159",29297118.29
2021-05-01,"SE","ARAUA","FPM - CF art. 159",1052400.99
2021-05-01,"SE","AREIA BRANCA","FPM - CF art. 159",1578601.49
2021-05-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",2104801.99
2021-05-01,"SE","BOQUIM","FPM - CF art. 159",1841701.73
2021-05-01,"SE","BREJO GRANDE","FPM - CF art. 159",789300.76
2021-05-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",1578601.49
2021-05-01,"SE","CANHOBA","FPM - CF art. 159",789300.76
2021-05-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",1841701.73
2021-05-01,"SE","CAPELA","FPM - CF art. 159",2104801.99
2021-05-01,"SE","CARIRA","FPM - CF art. 159",1578601.49
2021-05-01,"SE","CARMOPOLIS","FPM - CF art. 159",1315501.25
2021-05-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",789300.76
2021-05-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",1578601.49
2021-05-01,"SE","CUMBE","FPM - CF art. 159",789300.76
2021-05-01,"SE","DIVINA PASTORA","FPM - CF art. 159",789300.76
2021-05-01,"SE","ESTANCIA","FPM - CF art. 159",3157202.97
2021-05-01,"SE","FEIRA NOVA","FPM - CF art. 159",789300.76
2021-05-01,"SE","FREI PAULO","FPM - CF art. 159",1315501.25
2021-05-01,"SE","GARARU","FPM - CF art. 159",1052400.99
2021-05-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",789300.76
2021-05-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",789300.76
2021-05-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",789300.76
2021-05-01,"SE","INDIAROBA","FPM - CF art. 159",1578601.49
2021-05-01,"SE","ITABAIANA","FPM - CF art. 159",3946503.69
2021-05-01,"SE","ITABAIANINHA","FPM - CF art. 159",2367902.24
2021-05-01,"SE","ITABI","FPM - CF art. 159",789300.76
2021-05-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",2104801.99
2021-05-01,"SE","JAPARATUBA","FPM - CF art. 159",1578601.49
2021-05-01,"SE","JAPOATA","FPM - CF art. 159",1052400.99
2021-05-01,"SE","LAGARTO","FPM - CF art. 159",4209603.94
2021-05-01,"SE","LARANJEIRAS","FPM - CF art. 159",1841701.73
2021-05-01,"SE","MACAMBIRA","FPM - CF art. 159",789300.76
2021-05-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",789300.76
2021-05-01,"SE","MALHADOR","FPM - CF art. 159",1052400.99
2021-05-01,"SE","MARUIM","FPM - CF art. 159",1578601.49
2021-05-01,"SE","MOITA BONITA","FPM - CF art. 159",1052400.99
2021-05-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",1315501.25
2021-05-01,"SE","MURIBECA","FPM - CF art. 159",789300.76
2021-05-01,"SE","NEOPOLIS","FPM - CF art. 159",1578601.49
2021-05-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",789300.76
2021-05-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",2104801.99
2021-05-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",1841701.73
2021-05-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",789300.76
2021-05-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",8406198.88
2021-05-01,"SE","PACATUBA","FPM - CF art. 159",1315501.25
2021-05-01,"SE","PEDRA MOLE","FPM - CF art. 159",789300.76
2021-05-01,"SE","PEDRINHAS","FPM - CF art. 159",789300.76
2021-05-01,"SE","PINHAO","FPM - CF art. 159",789300.76
2021-05-01,"SE","PIRAMBU","FPM - CF art. 159",789300.76
2021-05-01,"SE","POCO REDONDO","FPM - CF art. 159",2104801.99
2021-05-01,"SE","POCO VERDE","FPM - CF art. 159",1841701.73
2021-05-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",1841701.73
2021-05-01,"SE","PROPRIA","FPM - CF art. 159",1841701.73
2021-05-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",1578601.49
2021-05-01,"SE","RIACHUELO","FPM - CF art. 159",1052400.99
2021-05-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",1578601.49
2021-05-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",1052400.99
2021-05-01,"SE","SALGADO","FPM - CF art. 159",1578601.49
2021-05-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",1315501.25
2021-05-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",789300.76
2021-05-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",789300.76
2021-05-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",1052400.99
2021-05-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",3683403.46
2021-05-01,"SE","SAO DOMINGOS","FPM - CF art. 159",1052400.99
2021-05-01,"SE","SAO FRANCISCO","FPM - CF art. 159",789300.76
2021-05-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",789300.76
2021-05-01,"SE","SIMAO DIAS","FPM - CF art. 159",2367902.24
2021-05-01,"SE","SIRIRI","FPM - CF art. 159",789300.76
2021-05-01,"SE","TELHA","FPM - CF art. 159",789300.76
2021-05-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",2894102.73
2021-05-01,"SE","TOMAR DO GERU","FPM - CF art. 159",1052400.99
2021-05-01,"SE","UMBAUBA","FPM - CF art. 159",1841701.97
2021-06-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",682622.6
2021-06-01,"SE","AQUIDABA","FPM - CF art. 159",1365245.19
2021-06-01,"SE","ARACAJU","FPM - CF art. 159",25337458.17
2021-06-01,"SE","ARAUA","FPM - CF art. 159",910163.46
2021-06-01,"SE","AREIA BRANCA","FPM - CF art. 159",1365245.19
2021-06-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",1820326.88
2021-06-01,"SE","BOQUIM","FPM - CF art. 159",1592786.03
2021-06-01,"SE","BREJO GRANDE","FPM - CF art. 159",682622.6
2021-06-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",1365245.19
2021-06-01,"SE","CANHOBA","FPM - CF art. 159",682622.6
2021-06-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",1592786.03
2021-06-01,"SE","CAPELA","FPM - CF art. 159",1820326.88
2021-06-01,"SE","CARIRA","FPM - CF art. 159",1365245.19
2021-06-01,"SE","CARMOPOLIS","FPM - CF art. 159",1137704.32
2021-06-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",682622.6
2021-06-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",1365245.19
2021-06-01,"SE","CUMBE","FPM - CF art. 159",682622.6
2021-06-01,"SE","DIVINA PASTORA","FPM - CF art. 159",682622.6
2021-06-01,"SE","ESTANCIA","FPM - CF art. 159",2730490.33
2021-06-01,"SE","FEIRA NOVA","FPM - CF art. 159",682622.6
2021-06-01,"SE","FREI PAULO","FPM - CF art. 159",1137704.32
2021-06-01,"SE","GARARU","FPM - CF art. 159",910163.46
2021-06-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",682622.6
2021-06-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",682622.6
2021-06-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",682622.6
2021-06-01,"SE","INDIAROBA","FPM - CF art. 159",1365245.19
2021-06-01,"SE","ITABAIANA","FPM - CF art. 159",3413112.91
2021-06-01,"SE","ITABAIANINHA","FPM - CF art. 159",2047867.76
2021-06-01,"SE","ITABI","FPM - CF art. 159",682622.6
2021-06-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",1820326.88
2021-06-01,"SE","JAPARATUBA","FPM - CF art. 159",1365245.19
2021-06-01,"SE","JAPOATA","FPM - CF art. 159",910163.46
2021-06-01,"SE","LAGARTO","FPM - CF art. 159",3640653.77
2021-06-01,"SE","LARANJEIRAS","FPM - CF art. 159",1592786.03
2021-06-01,"SE","MACAMBIRA","FPM - CF art. 159",682622.6
2021-06-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",682622.6
2021-06-01,"SE","MALHADOR","FPM - CF art. 159",910163.46
2021-06-01,"SE","MARUIM","FPM - CF art. 159",1365245.19
2021-06-01,"SE","MOITA BONITA","FPM - CF art. 159",910163.46
2021-06-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",1137704.32
2021-06-01,"SE","MURIBECA","FPM - CF art. 159",682622.6
2021-06-01,"SE","NEOPOLIS","FPM - CF art. 159",1365245.19
2021-06-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",682622.6
2021-06-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",1820326.88
2021-06-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",1592786.03
2021-06-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",682622.6
2021-06-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",7270056.73
2021-06-01,"SE","PACATUBA","FPM - CF art. 159",1137704.32
2021-06-01,"SE","PEDRA MOLE","FPM - CF art. 159",682622.6
2021-06-01,"SE","PEDRINHAS","FPM - CF art. 159",682622.6
2021-06-01,"SE","PINHAO","FPM - CF art. 159",682622.6
2021-06-01,"SE","PIRAMBU","FPM - CF art. 159",682622.6
2021-06-01,"SE","POCO REDONDO","FPM - CF art. 159",1820326.88
2021-06-01,"SE","POCO VERDE","FPM - CF art. 159",1592786.03
2021-06-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",1592786.03
2021-06-01,"SE","PROPRIA","FPM - CF art. 159",1592786.03
2021-06-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",1365245.19
2021-06-01,"SE","RIACHUELO","FPM - CF art. 159",910163.46
2021-06-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",1365245.19
2021-06-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",910163.46
2021-06-01,"SE","SALGADO","FPM - CF art. 159",1365245.19
2021-06-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",1137704.32
2021-06-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",682622.6
2021-06-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",682622.6
2021-06-01,"SE","SANTO AMARO DAS BROTAS","FPM - CF art. 159",910163.46
2021-06-01,"SE","SAO CRISTOVAO","FPM - CF art. 159",3185572.06
2021-06-01,"SE","SAO DOMINGOS","FPM - CF art. 159",910163.46
2021-06-01,"SE","SAO FRANCISCO","FPM - CF art. 159",682622.6
2021-06-01,"SE","SAO MIGUEL DO ALEIXO","FPM - CF art. 159",682622.6
2021-06-01,"SE","SIMAO DIAS","FPM - CF art. 159",2047867.76
2021-06-01,"SE","SIRIRI","FPM - CF art. 159",682622.6
2021-06-01,"SE","TELHA","FPM - CF art. 159",682622.6
2021-06-01,"SE","TOBIAS BARRETO","FPM - CF art. 159",2502949.46
2021-06-01,"SE","TOMAR DO GERU","FPM - CF art. 159",910163.46
2021-06-01,"SE","UMBAUBA","FPM - CF art. 159",1592786.08
2021-07-01,"SE","AMPARO DE SAO FRANCISCO","FPM - CF art. 159",1017086.95
2021-07-01,"SE","AQUIDABA","FPM - CF art. 159",2034173.91
2021-07-01,"SE","ARACAJU","FPM - CF art. 159",37752044.41
2021-07-01,"SE","ARAUA","FPM - CF art. 159",1356115.95
2021-07-01,"SE","AREIA BRANCA","FPM - CF art. 159",2034173.91
2021-07-01,"SE","BARRA DOS COQUEIROS","FPM - CF art. 159",2712231.86
2021-07-01,"SE","BOQUIM","FPM - CF art. 159",2373202.89
2021-07-01,"SE","BREJO GRANDE","FPM - CF art. 159",1017086.95
2021-07-01,"SE","CAMPO DO BRITO","FPM - CF art. 159",2034173.91
2021-07-01,"SE","CANHOBA","FPM - CF art. 159",1017086.95
2021-07-01,"SE","CANINDE DE SAO FRANCISCO","FPM - CF art. 159",2373202.89
2021-07-01,"SE","CAPELA","FPM - CF art. 159",2712231.86
2021-07-01,"SE","CARIRA","FPM - CF art. 159",2034173.91
2021-07-01,"SE","CARMOPOLIS","FPM - CF art. 159",1695144.92
2021-07-01,"SE","CEDRO DE SAO JOAO","FPM - CF art. 159",1017086.95
2021-07-01,"SE","CRISTINAPOLIS","FPM - CF art. 159",2034173.91
2021-07-01,"SE","CUMBE","FPM - CF art. 159",1017086.95
2021-07-01,"SE","DIVINA PASTORA","FPM - CF art. 159",1017086.95
2021-07-01,"SE","ESTANCIA","FPM - CF art. 159",4068347.79
2021-07-01,"SE","FEIRA NOVA","FPM - CF art. 159",1017086.95
2021-07-01,"SE","FREI PAULO","FPM - CF art. 159",1695144.92
2021-07-01,"SE","GARARU","FPM - CF art. 159",1356115.95
2021-07-01,"SE","GENERAL MAYNARD","FPM - CF art. 159",1017086.95
2021-07-01,"SE","GRACHO CARDOSO","FPM - CF art. 159",1017086.95
2021-07-01,"SE","ILHA DAS FLORES","FPM - CF art. 159",1017086.95
2021-07-01,"SE","INDIAROBA","FPM - CF art. 159",2034173.91
2021-07-01,"SE","ITABAIANA","FPM - CF art. 159",5085434.73
2021-07-01,"SE","ITABAIANINHA","FPM - CF art. 159",3051260.85
2021-07-01,"SE","ITABI","FPM - CF art. 159",1017086.95
2021-07-01,"SE","ITAPORANGA D'AJUDA","FPM - CF art. 159",2712231.86
2021-07-01,"SE","JAPARATUBA","FPM - CF art. 159",2034173.91
2021-07-01,"SE","JAPOATA","FPM - CF art. 159",1356115.95
2021-07-01,"SE","LAGARTO","FPM - CF art. 159",5424463.71
2021-07-01,"SE","LARANJEIRAS","FPM - CF art. 159",2373202.89
2021-07-01,"SE","MACAMBIRA","FPM - CF art. 159",1017086.95
2021-07-01,"SE","MALHADA DOS BOIS","FPM - CF art. 159",1017086.95
2021-07-01,"SE","MALHADOR","FPM - CF art. 159",1356115.95
2021-07-01,"SE","MARUIM","FPM - CF art. 159",2034173.91
2021-07-01,"SE","MOITA BONITA","FPM - CF art. 159",1356115.95
2021-07-01,"SE","MONTE ALEGRE DE SERGIPE","FPM - CF art. 159",1695144.92
2021-07-01,"SE","MURIBECA","FPM - CF art. 159",1017086.95
2021-07-01,"SE","NEOPOLIS","FPM - CF art. 159",2034173.91
2021-07-01,"SE","NOSSA SENHORA APARECIDA","FPM - CF art. 159",1017086.95
2021-07-01,"SE","NOSSA SENHORA DA GLORIA","FPM - CF art. 159",2712231.86
2021-07-01,"SE","NOSSA SENHORA DAS DORES","FPM - CF art. 159",2373202.89
2021-07-01,"SE","NOSSA SENHORA DE LOURDES","FPM - CF art. 159",1017086.95
2021-07-01,"SE","NOSSA SENHORA DO SOCORRO","FPM - CF art. 159",10832164.12
2021-07-01,"SE","PACATUBA","FPM - CF art. 159",1695144.92
2021-07-01,"SE","PEDRA MOLE","FPM - CF art. 159",1017086.95
2021-07-01,"SE","PEDRINHAS","FPM - CF art. 159",1017086.95
2021-07-01,"SE","PINHAO","FPM - CF art. 159",1017086.95
2021-07-01,"SE","PIRAMBU","FPM - CF art. 159",1017086.95
2021-07-01,"SE","POCO REDONDO","FPM - CF art. 159",2712231.86
2021-07-01,"SE","POCO VERDE","FPM - CF art. 159",2373202.89
2021-07-01,"SE","PORTO DA FOLHA","FPM - CF art. 159",2373202.89
2021-07-01,"SE","PROPRIA","FPM - CF art. 159",2373202.89
2021-07-01,"SE","RIACHAO DO DANTAS","FPM - CF art. 159",2034173.91
2021-07-01,"SE","RIACHUELO","FPM - CF art. 159",1356115.95
2021-07-01,"SE","RIBEIROPOLIS","FPM - CF art. 159",2034173.91
2021-07-01,"SE","ROSARIO DO CATETE","FPM - CF art. 159",1356115.95
2021-07-01,"SE","SALGADO","FPM - CF art. 159",2034173.91
2021-07-01,"SE","SANTA LUZIA DO ITANHY","FPM - CF art. 159",1695144.92
2021-07-01,"SE","SANTA ROSA DE LIMA","FPM - CF art. 159",1017086.95
2021-07-01,"SE","SANTANA DO SAO FRANCISCO","FPM - CF art. 159",1017086.95
